"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2013","2013",1.36649,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2014","2014",1.36846,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2016","2016",1.36757,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2018","2018",1.35841,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2019","2019",1.3756,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2020","2020",1.37531,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CAN","Canada","2021","2021",1.37796,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","1999","1999",1.35066,,
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2000","2000",1.45146,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2001","2001",1.49165,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2002","2002",1.47947,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2003","2003",1.50673,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2004","2004",1.58559,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2005","2005",1.57408,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2006","2006",1.5942,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2007","2007",1.54079,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2008","2008",1.54775,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2009","2009",1.58287,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2010","2010",1.56361,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2011","2011",1.54125,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2013","2013",1.49994,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2014","2014",1.51156,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2018","2018",1.46066,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2020","2020",1.63336,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","EST","Estonia","2021","2021",1.51183,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","1999","1999",0.69334,,
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2000","2000",0.70786,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2001","2001",0.76812,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2002","2002",0.79769,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2003","2003",0.78274,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2004","2004",0.86863,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2005","2005",1.03065,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2006","2006",1.01991,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2007","2007",1.04164,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2008","2008",1.12131,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2009","2009",1.14039,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2010","2010",1.15647,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2011","2011",1.17496,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2013","2013",0.98538,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2014","2014",0.98492,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2015","2015",0.98706,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2016","2016",0.99026,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2017","2017",1.0167,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2018","2018",1.0303,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2019","2019",1.04065,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2020","2020",1.07405,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","CHE","Switzerland","2021","2021",1.07752,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","1998","1998",1.16273,,
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","1999","1999",1.21943,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2000","2000",1.22151,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2001","2001",1.25348,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2002","2002",1.29839,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2003","2003",1.32318,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2004","2004",1.29806,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2005","2005",1.30486,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2006","2006",1.35358,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2007","2007",1.31935,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2008","2008",1.32473,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2009","2009",1.31451,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","IRL","Ireland","2010","2010",1.24179,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","1998","1998",1.29175,,
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","1999","1999",1.34464,,
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2000","2000",1.42717,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2001","2001",1.43053,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2002","2002",1.4391,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2003","2003",1.43861,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2004","2004",1.44047,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2006","2006",1.46421,"+","National Estimation"
"GGR_6T7_GPIA","Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, adjusted gender parity index (GPIA)","FIN","Finland","2007","2007",1.46354,"+","National Estimation"
